Channel Name, Longitude, Direction
Maxagro Radio, 78.5, E
Maya Hot News, 78.5, E
Maya Hot News, 78.5, E
MBCI Radio, 78.5, E
MCOT AM 1143, 78.5, E
MCOT HD, 78.5, E
MCOT HD, 78.5, E
MCOT Like Station 1494, 78.5, E
MCOT LTM FM 95, 78.5, E
MCOT Sukhothai FM, 78.5, E
Me Radio, 78.5, E
Media TV, 78.5, E
Media TV, 78.5, E
Mezzo, 78.5, E
Minber TV, 78.5, E
Ministry of Education TV, 78.5, E
Mirror Channel, 78.5, E
Mirror Channel, 78.5, E
Mission Asia, 78.5, E
Mizzima +, 78.5, E
Mizzima TV, 78.5, E
MM TV, 78.5, E
MN TV, 78.5, E
MN TV, 78.5, E
Mono 29, 78.5, E
Mono 29, 78.5, E
MoreMax West, 78.5, E
Motortrend, 78.5, E
Movies & sat Asia, 78.5, E
MRTV, 78.5, E
MRTV, 78.5, E
MRTV 4, 78.5, E
MRTV 4, 78.5, E
MRTV 4, 78.5, E
MRTV Farmers, 78.5, E
MRTV Farmers, 78.5, E
MRTV Farmers, 78.5, E
MRTV News, 78.5, E
MRTV News, 78.5, E
MRTV NRC, 78.5, E
MRTV Parliament, 78.5, E
MRTV Parliament, 78.5, E
MRTV Sports, 78.5, E
MRTV Sports, 78.5, E
MRTV Sports, 78.5, E
MRTV Sports, 78.5, E
MSNBC, 78.5, E
MTA 6 Asia, 78.5, E
MTTV, 78.5, E
MTV India, 78.5, E
Musawa, 78.5, E
Music Iraq, 78.5, E
Mutongoi FM, 78.5, E
MUTV, 78.5, E
MV Lao, 78.5, E
MV Mall Best, 78.5, E
MV Mall Best, 78.5, E
MV Mall Family, 78.5, E
MV Mall Family, 78.5, E
MV Mall Home, 78.5, E
MV Mall Living, 78.5, E
MV Mall Living, 78.5, E
MV Mall Trend, 78.5, E
MV News, 78.5, E
MV TV Channel, 78.5, E
MV TV Channel, 78.5, E
MV TV Series, 78.5, E
MVM, 78.5, E
MWD, 78.5, E
MWD, 78.5, E
Myanmar International TV, 78.5, E
Myanmar International TV, 78.5, E
Myanmar Radio International, 78.5, E
Myanmar Radio National, 78.5, E
Naraithong Radio, 78.5, E
NASA TV UHD, 78.5, E
Nat Geo Mundo, 78.5, E
Nation TV, 78.5, E
Nation TV, 78.5, E
National Geographic China, 78.5, E
National Geographic East, 78.5, E
National Geographic India, 78.5, E
National Geographic West, 78.5, E
National Geographic Wild, 78.5, E
National Geographic Wild India, 78.5, E
Nativa FM São Paulo, 78.5, E
NBT 11 Central, 78.5, E
NBT 11 North, 78.5, E
NBT 11 Northeast, 78.5, E
NBT 11 South, 78.5, E
NBT 2, 78.5, E
NBT 2, 78.5, E
New Brasil, 78.5, E
New TM, 78.5, E
News 1, 78.5, E
News 1, 78.5, E
News Hour, 78.5, E
NHK World Premium, 78.5, E
Nickelodeon East, 78.5, E
Nossa Rádio, 78.5, E
OBN, 78.5, E
OBN Horn of Africa, 78.5, E
Oman TV, 78.5, E
On TV, 78.5, E
One 31, 78.5, E
One 31, 78.5, E
Onkar Only Truth TV, 78.5, E
Oromia Broadcasting Service, 78.5, E
Oromia Clergy Network, 78.5, E
Oromia News Network, 78.5, E
Oromiyaa Radio, 78.5, E
Oto Shopping 1, 78.5, E
Oto Shopping 1, 78.5, E
Oto Shopping 2, 78.5, E
Oto Shopping 2, 78.5, E
Oto Shopping 3, 78.5, E
Oto Shopping 3, 78.5, E
Outdoor Channel International, 78.5, E
OuterMax, 78.5, E
Pak 7 Kids, 78.5, E
Palestine Edu, 78.5, E
Palestine Mobasher, 78.5, E
Palestine News, 78.5, E
Palestine TV, 78.5, E
Party's, 78.5, E
Peace TV Bangla, 78.5, E
Peace TV Chinese, 78.5, E
Peace TV English, 78.5, E
Peace TV Urdu, 78.5, E
People TV, 78.5, E
Pet Club TV, 78.5, E
Phoenix Chinese Channel, 78.5, E
Phoenix Hong Kong, 78.5, E
Phoenix InfoNews Channel, 78.5, E
Phoenix Movies Channel, 78.5, E
Planet Fun, 78.5, E
Play FM, 78.5, E
PMI TV, 78.5, E
Police Radio, 78.5, E
Police TV, 78.5, E
PPTV HD 36, 78.5, E
PPTV HD 36, 78.5, E
Praise TV, 78.5, E
Presence TV Channel, 78.5, E
Prime Media, 78.5, E
PSI AEC, 78.5, E
Public First, 78.5, E
Puntland TV, 78.5, E
Qatar TV, 78.5, E
Queen Anime, 78.5, E
Quran Radio, 78.5, E
Quran Radio Hargeisa, 78.5, E
Quran TV, 78.5, E
QVC 2 Over the Air, 78.5, E
QVC 3, 78.5, E
QVC Over the Air, 78.5, E
QVC US, 78.5, E
Rádio Band News FM São Paulo, 78.5, E
Rádio Bandeirantes AM, 78.5, E
Radio Hargeisa, 78.5, E
Radio Kaya, 78.5, E
Radio Midnimo, 78.5, E
Radio Moda, 78.5, E
Radio Muqdisho, 78.5, E
Radio Nueva Q, 78.5, E
Radio Oman, 78.5, E
Rádio Relógio, 78.5, E
Radio Ritmo Romántica, 78.5, E
Radio Thailand AM 819, 78.5, E
Radio Thailand AM 891, 78.5, E
Radio Thailand Education, 78.5, E
Radio Thailand FM 105, 78.5, E
Radio Thailand FM 88, 78.5, E
Radio Thailand FM 92.5, 78.5, E
Radio Thailand World Service, 78.5, E
Radiomar, 78.5, E
Rai Italia Nord America, 78.5, E
Rama Channel (2), 78.5, E
Rama Channel (2), 78.5, E
Rapid TV, 78.5, E
Raqqa TV, 78.5, E
Readers Channel, 78.5, E
Red Sea Channel, 78.5, E
Rede Gospel, 78.5, E
Rede Internacional de TV, 78.5, E
Revival TV, 78.5, E
Riyadh Radio, 78.5, E
Rock Action, 78.5, E
Rock Action, 78.5, E
Rock Entertainment, 78.5, E
Rock Entertainment, 78.5, E
Rojava TV, 78.5, E
Royal Thai Army Radio, 78.5, E
RTL Deutschland, 78.5, E
RTS 1, 78.5, E
Ruktae TV 53, 78.5, E
Saab TV, 78.5, E
Sabor & Arte, 78.5, E
Sadhna Gold, 78.5, E
Sadhna News Madhya Pradesh/Chhattisgarh, 78.5, E
Sadhna Plus News, 78.5, E
Sahan TV, 78.5, E
Sansha Satellite TV, 78.5, E
Sanskriti 24x7, 78.5, E
Saudi TV, 78.5, E
Saudia Radio, 78.5, E
Sauti Ya Pwani FM, 78.5, E
SBB TV, 78.5, E
SBC Radio, 78.5, E
SBC TV, 78.5, E
SEC Network, 78.5, E
Serng TV 97, 78.5, E
Sexprivé, 78.5, E
Sha3beyat, 78.5, E
Shakaal TV, 78.5, E
Sham TV, 78.5, E
Shamalia TV, 78.5, E
Sharjah Radio, 78.5, E
Sharjah TV, 78.5, E
Shine Star TV, 78.5, E
Shop Channel Thailand, 78.5, E
Shop Channel Thailand, 78.5, E
Shop LC, 78.5, E
Shop Now, 78.5, E
Siangdham Radio, 78.5, E
Silk Way, 78.5, E
Sky News UK, 78.5, E
Smart TV, 78.5, E
SNTV Daljir, 78.5, E
Soham TV, 78.5, E
Somali Cable, 78.5, E
Somali National TV, 78.5, E
Somali Region TV, 78.5, E
Somaliland National TV, 78.5, E
Sony Channel Centro, 78.5, E
Space México, 78.5, E
Sport 2, 78.5, E
SpoTV 2 Asia, 78.5, E
SpoTV Asia, 78.5, E
Star Cinema 1, 78.5, E
Star Cinema 2, 78.5, E
Star Kiran, 78.5, E
Star Life India, 78.5, E
Star Movies China, 78.5, E
Star TV, 78.5, E
Stingray CMusic, 78.5, E
STOU Channel, 78.5, E
Suboro TV, 78.5, E
Sudan TV, 78.5, E
Sunna TV, 78.5, E
Suno FM, 78.5, E
Suno FM GB, 78.5, E
Suwannabhumi Channel, 78.5, E
Syfy West, 78.5, E
T Sports 7, 78.5, E
T Sports 7, 78.5, E
TBS West, 78.5, E
TCM Brasil, 78.5, E
TCM Canada, 78.5, E
TCM US, 78.5, E
Teen Radio, 78.5, E
Telefe Internacional, 78.5, E
Telemundo Internacional, 78.5, E
Terraviva, 78.5, E
Tha Pyay, 78.5, E
Thai Chaiyo, 78.5, E
Thai Chaiyo, 78.5, E
Thai Channel 8, 78.5, E
Thai Channel 8, 78.5, E
Thai PBS 3, 78.5, E
Thai PBS 3, 78.5, E
Thai TV 5 HD, 78.5, E
Thai Weather Radio, 78.5, E
Thai Weather Radio Fax, 78.5, E
Thai Weather Radio Ship, 78.5, E
Thai Weather Radio Volmet, 78.5, E
Thaiban 83, 78.5, E
Thaiban 83, 78.5, E
Thainess TV, 78.5, E
Thairath TV 32, 78.5, E
Thairath TV 32, 78.5, E
Thairath TV 32, 78.5, E
The Africa Channel, 78.5, E
Thrill, 78.5, E
Thrill, 78.5, E
ThrillerMax West, 78.5, E
TLC Latinoamérica, 78.5, E
TLC Southeast Asia, 78.5, E
TNBC, 78.5, E
TNBC, 78.5, E
TNN 16, 78.5, E
TNN 16, 78.5, E
TNT Chile, 78.5, E
TNT Colombia, 78.5, E
TNT México, 78.5, E
TNT Series Argentina, 78.5, E
TNT Series Brasil, 78.5, E
TNT Series Colombia, 78.5, E
TNT Series México, 78.5, E
TNT Sports 2 Chile, 78.5, E
TNT Sports 3 Chile, 78.5, E
TNT Sports Chile, 78.5, E
TNT West, 78.5, E
Toon Toon, 78.5, E
Top News, 78.5, E
Top News, 78.5, E
Topline TV, 78.5, E
Topline TV, 78.5, E
TP Channel, 78.5, E
TP Channel, 78.5, E
Trace Urban Southeast Asia, 78.5, E
Travel Channel Asia, 78.5, E
Travel Channel East, 78.5, E
Tru TV West, 78.5, E
True 4U, 78.5, E
True 4U, 78.5, E
True Select, 78.5, E
True Shopping, 78.5, E
True Shopping, 78.5, E
TTV News, 78.5, E
TV 24, 78.5, E
TV 3, 78.5, E
TV 9 Ethio, 78.5, E
TV Direct 1, 78.5, E
TV Direct 1, 78.5, E
TV Direct 2, 78.5, E
TV Direct 2, 78.5, E
TV Direct 3, 78.5, E
TV Direct 3, 78.5, E
TV Direct 5, 78.5, E
TV Direct 7, 78.5, E
TV Direct 7, 78.5, E
TV Direct 9, 78.5, E
TV Direct 9, 78.5, E
TV Direct 9, 78.5, E
TV Islaamaa, 78.5, E
TV Market, 78.5, E
TV5Monde Amérique Latine, 78.5, E
TV5Monde Asie, 78.5, E
TVB Thai, 78.5, E
TVB Thai, 78.5, E
TVE Internacional América, 78.5, E
TVN Asia, 78.5, E
TVN Asia, 78.5, E
Umm TV, 78.5, E
Umm TV, 78.5, E
Universal Kids East, 78.5, E
Universal TV, 78.5, E
Upper Tineyinthar Radio, 78.5, E
Urdu 1 Middle East, 78.5, E
USA Network West, 78.5, E
Venevisión, 78.5, E
Vip News, 78.5, E
VoA/RFA News, 78.5, E
Voice TV, 78.5, E
Voice TV, 78.5, E
W-Sport, 78.5, E
W.TV, 78.5, E
Warner Channel México, 78.5, E
Warner TV Southeast Asia, 78.5, E
Wataaa TV, 78.5, E
White Channel, 78.5, E
WION, 78.5, E
Wisdom TV, 78.5, E
Workpoint 23, 78.5, E
Workpoint 23, 78.5, E
World Entertainment TV, 78.5, E
World Entertainment TV, 78.5, E
World Punjabi, 78.5, E
WPCH-TV, 78.5, E
Xafiiska Waxbarashada DDS, 78.5, E
Xinjiang City FM 929, 78.5, E
Xinjiang People's Radio, 78.5, E
Xinjiang People's Radio Comprehensive, 78.5, E
Xinjiang People's Radio Khazak, 78.5, E
Xinjiang People's Radio Uygur, 78.5, E
Xinjiang TV 1, 78.5, E
Xinjiang TV 12, 78.5, E
Xinjiang TV 2, 78.5, E
Xinjiang TV 3, 78.5, E
Xinjiang TV 4, 78.5, E
Xinjiang TV 5, 78.5, E
Xinjiang TV 8, 78.5, E
Xinjiang TV 9, 78.5, E
XJBS 949 Communications Radio, 78.5, E
Yateem TV, 78.5, E
YTN, 78.5, E
YTN World, 78.5, E
YTV, 78.5, E
YTV, 78.5, E
YTV, 78.5, E
Yunnan Lancang-Mekong International Channel, 78.5, E
Z Living USA, 78.5, E
Zabb Channel, 78.5, E
Zabb Channel, 78.5, E
Zawya TV, 78.5, E
Zee 24 Kalak, 78.5, E
Zee Action, 78.5, E
Zee Anmol, 78.5, E
Zee Anmol, 78.5, E
Zee Bollywood, 78.5, E
Zee Business, 78.5, E
Zee Café, 78.5, E
Zee Cinema Asia, 78.5, E
Zee Cinema Asia, 78.5, E
Zee Classic, 78.5, E
Zee News, 78.5, E
Zee Salaam, 78.5, E
Zee TV India, 78.5, E
Zee Uttar Pradesh Uttarakhand, 78.5, E
Zindagi TV, 78.5, E
Zing Asia, 78.5, E
Zing Asia, 78.5, E
ZooMoo Asia, 78.5, E
& privé HD, 78.5, E
& TV, 78.5, E
& TV, 78.5, E
10 TV, 78.5, E
70s, 78.5, E
80s, 78.5, E
947, 78.5, E
9X Jhakaas, 78.5, E
9X Tashan, 78.5, E
9XM, 78.5, E
9XM, 78.5, E
A Más +, 78.5, E
A&E Latinoamérica, 78.5, E
Aaj Tak, 78.5, E
Aastha Bhajan India, 78.5, E
ABC Cambodia, 78.5, E
ABN, 78.5, E
ABP Ananda, 78.5, E
ABP Majha, 78.5, E
ABP Majha, 78.5, E
ABP News India, 78.5, E
AccessBet, 78.5, E
AccessBet Game, 78.5, E
AccessBet League, 78.5, E
AccessBet VFL, 78.5, E
Adithya TV, 78.5, E
ADN 40, 78.5, E
Adrenalina Sports Network, 78.5, E
Adult Alternative, 78.5, E
Adult Swim América Latina, 78.5, E
Agrotendencia TV, 78.5, E
Airtel Movies 1, 78.5, E
Airtel Movies 2, 78.5, E
AL 24 News, 78.5, E
Aljazeera English, 78.5, E
Alkafeel TV, 78.5, E
Altar of Divine Mercy TV, 78.5, E
ALTV 4, 78.5, E
Amarin 34 HD, 78.5, E
Amarin 34 HD, 78.5, E
Animal Planet Southeast Asia, 78.5, E
Animal Show, 78.5, E
Apsara TV, 78.5, E
Argus News, 78.5, E
Arirang World, 78.5, E
Arirang World, 78.5, E
Armenia 1 TV, 78.5, E
Armenia TV Satellite, 78.5, E
Asian Food Network, 78.5, E
Asianet, 78.5, E
Asianet Movies, 78.5, E
Asianet News, 78.5, E
Asianet News, 78.5, E
AXN East Asia, 78.5, E
AXN Latinoamérica, 78.5, E
Ayush TV, 78.5, E
Az Cinema, 78.5, E
Az Clic, 78.5, E
Az Corazón, 78.5, E
Azteca 7, 78.5, E
Azteca Uno, 78.5, E
B4U Bhojpuri, 78.5, E
B4U Music India, 78.5, E
B4U Music India, 78.5, E
Baby TV México, 78.5, E
Band News, 78.5, E
Bandamax, 78.5, E
Bayon TV, 78.5, E
BBC Brit Africa, 78.5, E
BBC Earth Africa, 78.5, E
BBC Earth Asia, 78.5, E
BBC Lifestyle Africa, 78.5, E
BBC Lifestyle Asia, 78.5, E
BBC News Asia Pacific, 78.5, E
BBC UKTV Africa, 78.5, E
BBTV Channel 7, 78.5, E
BBTV Channel 7, 78.5, E
BeIn Sports 1 Thailand, 78.5, E
BeIn Sports 2 Thailand, 78.5, E
BeIn Sports 3 Thailand, 78.5, E
Best Bet Games, 78.5, E
BET Africa, 78.5, E
BetAfriq, 78.5, E
BetAfriq Casino, 78.5, E
BetBonanza Colour, 78.5, E
BetBonanza EPL, 78.5, E
BetBonanza LaLiga, 78.5, E
Betika! Jackpots, 78.5, E
Betika! Palm, 78.5, E
Betika! Soccer, 78.5, E
BFM Business Radio, 78.5, E
Bhakthi TV, 78.5, E
Bindass Play, 78.5, E
BitMe, 78.5, E
Bonanza Ballz, 78.5, E
Boomerang Thailand, 78.5, E
BTV News, 78.5, E
Budsaba, 78.5, E
Bxcite, 78.5, E
Canal 22 Nacional, 78.5, E
Canal 22.2, 78.5, E
Canal 5, 78.5, E
Canal Algérie 2, 78.5, E
Canal Catorce, 78.5, E
Canal del Congreso 45.1, 78.5, E
Canal do Cliente, 78.5, E
Canal Off, 78.5, E
Canal Star TV, 78.5, E
Capricorn FM, 78.5, E
Cartoon Network Asia, 78.5, E
Cartoon Network India, 78.5, E
Cartoon Network México, 78.5, E
Cartoonito Africa, 78.5, E
Cartoonito México, 78.5, E
CBeebies Africa, 78.5, E
CBeebies Asia, 78.5, E
CBS Justice, 78.5, E
CCTV 4 Asia, 78.5, E
Celestial Classic Movies Thailand, 78.5, E
Chaîne 1, 78.5, E
Chaîne 2, 78.5, E
Chaîne 3, 78.5, E
Channel 3, 78.5, E
Channel 3, 78.5, E
Chillout, 78.5, E
Chintu TV, 78.5, E
Cinecanal Brasil, 78.5, E
Cinecanal Oeste, 78.5, E
Cinema TV, 78.5, E
Cinema TV, 78.5, E
Cinemax Latinoamérica, 78.5, E
Claro Sports, 78.5, E
Classic R'n'B & Soul, 78.5, E
CNA, 78.5, E
CNA, 78.5, E
CNBC Africa, 78.5, E
CNBC Asia-Pacific, 78.5, E
CNBC Awaaz, 78.5, E
CNBC TV 18, 78.5, E
CNC, 78.5, E
CNN en Español, 78.5, E
CNN International Asia Pacific, 78.5, E
CNN International Latin America, 78.5, E
CNN International South Asia, 78.5, E
Colors Bangla, 78.5, E
Colors Bangla, 78.5, E
Colors Cineplex, 78.5, E
Colors Gujarati, 78.5, E
Colors Infinity, 78.5, E
Colors Kannada, 78.5, E
Colors Kannada, 78.5, E
Colors Kannada, 78.5, E
Colors Kannada Cinema, 78.5, E
Colors Marathi, 78.5, E
Colors Marathi, 78.5, E
Colors Marathi, 78.5, E
Colors Odia, 78.5, E
Colors Tamil, 78.5, E
Comedy Central Africa, 78.5, E
Comedy Central India, 78.5, E
Comedy Central India, 78.5, E
Comedy Central Latinoamérica Norte, 78.5, E
Crime + Investigation Asia, 78.5, E
CTN, 78.5, E
CTV 8, 78.5, E
CTV 9, 78.5, E
Curiosity Channel, 78.5, E
D Cartoon, 78.5, E
D Music, 78.5, E
D Radio 1, 78.5, E
D Radio 2, 78.5, E
D Radio 3, 78.5, E
Dafabet, 78.5, E
Dafabet Arcade, 78.5, E
Dafabet Casino, 78.5, E
Dafabet Lottery, 78.5, E
Dancefloor Fillers, 78.5, E
Dangal TV, 78.5, E
Dangal TV, 78.5, E
Daystar TV, 78.5, E
DD Bihar, 78.5, E
DD Girnar, 78.5, E
DD News, 78.5, E
DD Saptagiri, 78.5, E
De Película, 78.5, E
DeevBet, 78.5, E
DeevBet League, 78.5, E
Dighvijay News 24x7, 78.5, E
Discovery Asia, 78.5, E
Discovery Channel Africa, 78.5, E
Discovery Channel India, 78.5, E
Discovery Channel Southeast Asia, 78.5, E
Discovery Family Africa, 78.5, E
Discovery Kids Brasil, 78.5, E
Disha TV, 78.5, E
Disney Channel Brasil, 78.5, E
Disney Channel India, 78.5, E
Disney Channel India, 78.5, E
Disney Channel México, 78.5, E
Disney Junior India, 78.5, E
Disney Junior México, 78.5, E
Distrito Comedia, 78.5, E
Doxzilla, 78.5, E
DreamWorks TV Asia, 78.5, E
DreamWorks TV MENA, 78.5, E
DTamil, 78.5, E
DW English, 78.5, E
DW English, 78.5, E
DY 365, 78.5, E
DY 365, 78.5, E
DY 365, 78.5, E
E 24, 78.5, E
E 24, 78.5, E
E Toonz, 78.5, E
E! Africa, 78.5, E
E! México, 78.5, E
Easy Listening, 78.5, E
El Financiero Bloomberg, 78.5, E
ENews Channel Africa, 78.5, E
Enlace, 78.5, E
ENTV, 78.5, E
Epic TV, 78.5, E
EPTV Central, 78.5, E
ESPN 2 Africa, 78.5, E
ESPN 2 América Latina, 78.5, E
ESPN 3 América Latina, 78.5, E
ESPN 4 Brasil, 78.5, E
ESPN 4 México, 78.5, E
ESPN 5 Brasil, 78.5, E
ESPN Africa, 78.5, E
ESPN Brasil, 78.5, E
ESPN México, 78.5, E
Eswatini TV, 78.5, E
ET Now, 78.5, E
ETV, 78.5, E
ETV Andhra Pradesh, 78.5, E
ETV Telangana, 78.5, E
ETV Telugu, 78.5, E
Euro Hits, 78.5, E
EuroNews English, 78.5, E
Eurosport India, 78.5, E
EZMall, 78.5, E
FAPM TV, 78.5, E
FashionTV Asia, 78.5, E
FashionTV India, 78.5, E
Fast Sports, 78.5, E
Filmy, 78.5, E
FIP, 78.5, E
Food Network Asia, 78.5, E
Food Network EMEA, 78.5, E
Foro TV, 78.5, E
Fox Sports 2 México, 78.5, E
Fox Sports 3 México, 78.5, E
Fox Sports México, 78.5, E
Fox Sports Premium, 78.5, E
France 24 English, 78.5, E
France 24 English, 78.5, E
France Culture, 78.5, E
France Inter, 78.5, E
France Musique, 78.5, E
Franceinfo:, 78.5, E
Freedom, 78.5, E
Fresh News, 78.5, E
Frontier TV, 78.5, E
FX Norte, 78.5, E
Gem, 78.5, E
Gemini Comedy, 78.5, E
Gemini Life, 78.5, E
Gemini Movies, 78.5, E
Gemini Movies, 78.5, E
Gemini TV, 78.5, E
Gloobinho, 78.5, E
GMM 25, 78.5, E
Golden, 78.5, E
Golden Edge, 78.5, E
Golf Channel Plus Thailand, 78.5, E
Groove, 78.5, E
H2, 78.5, E
Hang Meas Go UHDTV, 78.5, E
Hang Meas HDTV, 78.5, E
HBO 2 Latinoamérica, 78.5, E
HBO Family Latinoamérica, 78.5, E
HBO Latinoamérica, 78.5, E
HBO Mundi México, 78.5, E
HBO Pop Brasil, 78.5, E
HBO Pop Latinoamérica, 78.5, E
HBO Xtreme Brasil, 78.5, E
HBO Xtreme Latinoamérica, 78.5, E
Heart, 78.5, E
Heraldo TV, 78.5, E
Hero, 78.5, E
HGTV Africa, 78.5, E
History 2 Latinoamérica, 78.5, E
History Africa, 78.5, E
History Asia, 78.5, E
History Latinoamérica, 78.5, E
Hit List, 78.5, E
Hungama TV, 78.5, E
IBC 24, 78.5, E
IBC 24, 78.5, E
Ideal TV, 78.5, E
Ifrikya FM, 78.5, E
Imagen TV, 78.5, E
Inbet League, 78.5, E
Inbet Racing, 78.5, E
Inbet Spin, 78.5, E
India News, 78.5, E
India News Haryana, 78.5, E
Ingenio, 78.5, E
Inter TV Alto Litoral, 78.5, E
Inter TV Cabugi, 78.5, E
Inter TV Serra+Mar, 78.5, E
Investigation Discovery Africa, 78.5, E
J Movie, 78.5, E
Jalsha Movies, 78.5, E
Janam TV, 78.5, E
Janasri News, 78.5, E
Jarabet EPL, 78.5, E
Jarabet Game, 78.5, E
Jaya Max, 78.5, E
Jaya Plus, 78.5, E
Jaya TV, 78.5, E
Jazz Masters, 78.5, E
Jil FM, 78.5, E
JimJam Europe, 78.5, E
Jinvani Channel, 78.5, E
JKN 18, 78.5, E
Jothi TV, 78.5, E
Jozi FM, 78.5, E
Jukebox Oldies, 78.5, E
Just Fun, 78.5, E
Justicia TV, 78.5, E
Kairali News, 78.5, E
Kairali TV, 78.5, E
Kairali TV, 78.5, E
Kairali TV, 78.5, E
Kalaignar TV, 78.5, E
KBS World, 78.5, E
Kentron TV, 78.5, E
KFM, 78.5, E
Khongdee, 78.5, E
Kiran TV, 78.5, E
Kix Africa, 78.5, E
KMTV Asia, 78.5, E
Komsan TV, 78.5, E
KTV, 78.5, E
Kushi TV, 78.5, E
La Mexicana TV, 78.5, E
Las Estrellas México, 78.5, E
Las Estrellas México +2, 78.5, E
Lifetime Asia, 78.5, E
Lifetime Latinoamérica, 78.5, E
Link FM, 78.5, E
Love Nature, 78.5, E
LuckyBet EPL, 78.5, E
LuckyBet LaLiga, 78.5, E
LuckyBet Serie A, 78.5, E
M Radio, 78.5, E
M-Net Africa, 78.5, E
M-Net South Africa, 78.5, E
Mahuaa TV, 78.5, E
María+Visión, 78.5, E
Mastiii, 78.5, E
Mazhavil Manorama, 78.5, E
MCOT HD, 78.5, E
MCOT HD, 78.5, E
Mega Musiq, 78.5, E
Mh 1 News, 78.5, E
Mh 1 Prime, 78.5, E
Milenio TV, 78.5, E
Mono 29, 78.5, E
Moonbug, 78.5, E
Mórbido TV, 78.5, E
Motorvision+, 78.5, E
Mouv', 78.5, E
Movie Room, 78.5, E
Movies Now, 78.5, E
Movies Now, 78.5, E
MSJ TV, 78.5, E
MTV HD+, 78.5, E
MTV India, 78.5, E
MTV Latino Norte, 78.5, E
My TV, 78.5, E
MySci, 78.5, E
Nandighosha TV, 78.5, E
Nation TV, 78.5, E
National Geographic México, 78.5, E
National Geographic South Africa, 78.5, E
National Geographic Wild India, 78.5, E
National Geographic Wild South Africa, 78.5, E
NBT 2, 78.5, E
NBT 2, 78.5, E
NDTV 24x7, 78.5, E
NDTV India, 78.5, E
Nepal 1, 78.5, E
News 18 Gujarati, 78.5, E
News 18 India, 78.5, E
News 18 Lokmat, 78.5, E
News 18 Lokmat, 78.5, E
News 18 Malayalam, 78.5, E
News 18 Tamil, 78.5, E
News 18 Urdu, 78.5, E
News Live, 78.5, E
NewsTime Bangla, 78.5, E
Next Kid, 78.5, E
NHK World Japan, 78.5, E
NHK World Japan, 78.5, E
NHK World Premium, 78.5, E
Nice TV, 78.5, E
Nick Jr Asia, 78.5, E
Nick Jr Latin America, 78.5, E
Nickelodeon Africa, 78.5, E
Nickelodeon India, 78.5, E
Nickelodeon Norte, 78.5, E
Nickelodeon South Africa, 78.5, E
Nickelodeon South East Asia, 78.5, E
NickToons Africa, 78.5, E
NSC TV Blumenau, 78.5, E
NSC TV Centro-Oeste, 78.5, E
NSC TV Chapecó, 78.5, E
NSC TV Joinville, 78.5, E
NTA International, 78.5, E
NTV, 78.5, E
Nu9ve, 78.5, E
Om Shakti, 78.5, E
Once México, 78.5, E
Once niñas y niños, 78.5, E
One 31, 78.5, E
One 31, 78.5, E
One Gospel, 78.5, E
Outdoor Channel International, 78.5, E
Paramount Network Latin America, 78.5, E
Paras Gold, 78.5, E
PBS Kids, 78.5, E
Peace of Mind TV, 78.5, E
Phoenix InfoNews Channel, 78.5, E
Platinum & Gold Hightights, 78.5, E
Playboy TV Latin America, 78.5, E
PNN, 78.5, E
Pogo, 78.5, E
Pop Adult, 78.5, E
Pop Classics, 78.5, E
PPTV HD 36, 78.5, E
PPTV HD 36, 78.5, E
Prag News, 78.5, E
Premiere Clubes, 78.5, E
Pretoria FM, 78.5, E
PTC Chakde, 78.5, E
PTC Punjabi, 78.5, E
Public Radio of Armenia, 78.5, E
Public TV, 78.5, E
Puthiya Thalaimurai, 78.5, E
Qwest TV, 78.5, E
Radio Algérie Internationale, 78.5, E
Radio Arevik, 78.5, E
Radio Classique, 78.5, E
Radio Coran, 78.5, E
Radio Culture, 78.5, E
Radio Décrochage, 78.5, E
Radio FM 96, 78.5, E
Radio Islam International, 78.5, E
Rai Italia Africa, 78.5, E
Raj Musix Telugu, 78.5, E
Raj News Kannada, 78.5, E
Raj News Telugu, 78.5, E
Rama Channel (1), 78.5, E
Ramdhenu, 78.5, E
Rang, 78.5, E
Rasmey Hang Meas HDTV, 78.5, E
RBS TV Santa Cruz, 78.5, E
RBS TV Santa Maria, 78.5, E
Real Metro, 78.5, E
Real Time Africa, 78.5, E
Reality HD, 78.5, E
Record Bahia, 78.5, E
Rede Clube, 78.5, E
Rede CNT Satélite, 78.5, E
Rede Vida, 78.5, E
RMC, 78.5, E
RNK FM, 78.5, E
Rock Entertainment, 78.5, E
Rock of Ages, 78.5, E
Rok, 78.5, E
Royal Cambodia Armed Forces Radio FM 98, 78.5, E
RPC Londrina, 78.5, E
RPC Ponta Grossa, 78.5, E
RT News, 78.5, E
RTP Internacional Europa, 78.5, E
RTR Planeta, 78.5, E
Saam TV, 78.5, E
Sadhna TV, 78.5, E
Safari, 78.5, E
Sahara One, 78.5, E
Samay National, 78.5, E
Samrujlok, 78.5, E
Sangeet Bangla, 78.5, E
Sangeet Marathi, 78.5, E
SBT Pará, 78.5, E
SEA TV, 78.5, E
SET Asia, 78.5, E
Shant TV, 78.5, E
Shoghakat TV, 78.5, E
Shop Channel Thailand, 78.5, E
Shop CJ, 78.5, E
Silk, 78.5, E
SingMeng TV, 78.5, E
Siri Kannada, 78.5, E
Sirippoli, 78.5, E
Sky News International, 78.5, E
Sky Play PPV, 78.5, E
Sky Play PPV 4, 78.5, E
